label,text,clean_text,category
1,这个出版社是我经常光顾的 我觉得他们的题目都是从基础开始的这本书分为3点：主干知识、点击思维、零失误训练。主干知识我都是在预习前做的 都是基础题然后点击思维是在第一课时结束时我复习用的 也是基础题 只是有些是复习概念用的最后零失误训练我都是堆积到周末做。。是对这一整课的总结总体说我还是比较满意的不知楼上那位是什么教材 人教版的教材不就是有勾股定理吗？？,这个 出版社 经常 光顾 觉得 他们 题目 是从 基础 开始 分为 主干 知识 点击 思维 失误 训练 主干 知识 预习 基础 然后 点击 思维 第一 课时 结束 复习 基础 只是 有些 复习 概念 最后 失误 训练 堆积 周末 整课 总结 总体 还是 比较满意 不知 楼上 那位 什么 教材 人教版 教材 就是 勾股定理,Book
0,我们在网上预定了万豪的4个房间，标明是中午点达到入住的，我们也准时到达，前台说房间还没有搞好卫生，要稍后才行，于是我们外出吃午饭，下午2点回来要房，前台说卫生还没有搞好，只能提供3个房间，我们发脾气了，2个小时都搞不好卫生？于是前台给我们换了另外的已经搞好的房间。要发脾气才能搞掂，我们是来旅游的，不是来发脾气的。 明明不是五星，却在标志上打了五颗星，然后案五星的收费，提供2星的服务和设施，一个字：差！ 补充点评 2007年10月8日 ： 标明是中午点12达到入住的，我们也准时到达,我们 网上 预定 万豪 标明 中午 达到 入住 我们 准时到达 前台 搞好 卫生 稍后 才行 于是 我们 外出 午饭 下午 回来 要房 前台 卫生 搞好 只能 提供 我们 发脾气 小时 搞不好 卫生 于是 前台 我们 另外 已经 搞好 发脾气 才能 搞掂 我们 旅游 不是 发脾气 明明 不是 五星 标志 五颗星 然后 五星 收费 提供 服务 设施 一个 字差 补充 点评 年月日 标明 中午 达到 入住 我们 准时到达,Hotel
0,我很惧怕诸多“被奉为经典”的书籍，因为其中不乏有太多人为的因素：就象肯得基，麦当劳，买的最好的并非吃起来最好的。但是由于好奇其为何有如此多好评还是买来看了。如我所惧怕，这本书果然真“经典”，对我来说，他的归宿地只能是废纸篓或二手书市场。,惧怕 诸多 经典 书籍 因为 其中 不乏 有太多 人为 因素 就象 肯得基 麦当劳 最好 并非 起来 最好 但是 由于 好奇 为何 如此 好评 还是 来看 惧怕 果然 经典 来说 归宿 只能 纸篓 二手书 市场,Book
0,我买了杜拉拉升职记这书寄给朋友，朋友说到现在还没收到，有点晕了，都快半个月了啊！！！,拉拉 升职 这书 寄给 朋友 朋友 现在 没收 有点 半个,Book
0,"客观来说,只是自身的一点经验加上收集的功夫堆积出来的.专业性和系统性不够,里面的所谓经验方法还需要进一步考证.",客观 来说 只是 自身 一点 经验 加上 收集 功夫 堆积 出来 专业性 系统性 不够 里面 所谓 经验 方法 需要 进一步 考证,Others
0,"浴巾是洁白新的,毛巾脏到灰黑色.被子不错,但几乎没褥子,喜欢硬板床的TZ有福了,绝对够硬.交通是秦皇岛和北戴河之间的大马路旁,评价是:路边店. 不知是否抱怨携成佣金多,给的也是位置最差的2间(一层餐厅门口),实际酒店当天入住率不高,何必呢.7.8号早7:30开始钻头声大作,直到10点多我们离开. 我选酒店靠评论还很少失手,这次是挂2个大眼袋浑身痛(咯的)回去的.如果各位和我一样把住宿和度假心情结合的话,最好别选.我不求硬件多好,只要干净温暖,多花点钱都愿意.以后仅记,一定要住旅游局正式挂牌的酒店!!各方面都不正规,别看照片,和实际差远了.",浴巾 洁白 毛巾 脏到 灰黑色 被子 不错 几乎 褥子 喜欢 板床 绝对 交通 秦皇岛 北戴河 之间 大马路 评价 路边 不知 是否 抱怨 携成 佣金 位置 最差 一层 餐厅 门口 实际 当天 入住率 不高 何必 开始 钻头 大作 直到 点多 我们 离开 我选 评论 很少 失手 这次 大眼袋 浑身 痛咯 回去 如果 各位 一样 住宿 度假 心情 结合 的话 最好 别选 不求 硬件 多好 只要 干净 温暖 多花点 愿意 以后 仅记 一定 旅游局 正式 挂牌 方面 正规 别看 照片 实际 差远了,Hotel
1,这本小说向我展开一幅景象，那是一条安静的小街道，两旁是不高的民宅，午后的阳光明晃晃的照在上面，空气中有肥皂洗过的床单在阳光下的味道，那是一种让人伤感的宁静和真实，好像时间就呈现在你的面前。而你就是一个旁观者，从岁月中匆匆的走过，能感受到那份真切的温暖，却真实的让人虚妄。这种感觉，我猜测，如此之于汉娜对米夏，米夏对汉娜也应如是。,这本 小说 展开 一幅 景象 一条 安静 街道 两旁 民宅 午后 阳光 明晃晃 上面 空气 中有 肥皂 洗过 床单 阳光 味道 一种 伤感 宁静 真实 好像 时间 呈现 面前 就是 一个 旁观者 岁月 匆匆 走过 感受 那份 真切 温暖 真实 虚妄 这种 感觉 猜测 如此 之于 汉娜 夏米 对汉娜 如是,Others
0,说句实话，我没有想到这次携程太叫我失望了，我一直都很相信你们，可能是你们企业现在做大了，对我们这些一直都默默支持你们的客户开始疏忽了，但是对一个以服务性质为龙头的企业来说。你们已经渐渐的丢弃的不仅仅是一群客户而是你们企业的文化和企业的精神，如果这样下去对一个像你们这样以服务才能取得市场经济优势的企业；在市场经济竞争这么激烈的情况，这样生存下去都将是一个致命伤啊，重视。 我最后一天住的是你们推荐的景德镇开门子大酒店，是我所住全国挂牌最差的四星级酒店，不仅仅是他的硬件设施和服务都无法恭维，我简直是无言，临走我给他们酒店留了言，这样的价格，这样的服务怎么还能挂牌4星，当地的旅游局是怎么去复查他们的级别的，你们携程太不负责任了，怎么可以把这样一个酒店随便就推荐给客人，房间的地毯有水，整个房间的周边地毯全部是白色的粉末，卫生间的设施还不如我们在婺源住的一个200的自己找的一个酒店的设施，不经意的都可以看到很多剥落的墙纸，去游泳还要换上他们的桑拿服，其实一楼就可以直接进去，问过才知道桑拿是承包出去了，晕！！！客房要他们送几个一次性拖鞋说要另外收费，天，我这是第一次在一个四星级酒店第一次听到这样的收费项目，交涉以后没有收，不说了，大家不信就去试一次吧！！！唯一觉得欣慰的是酒店大堂的服务够3星标准。携程啊携程，你们要重视啊！,说句实话 想到 这次 携程 太叫 失望 一直 相信 你们 可能 你们 企业 现在 我们 这些 一直 默默 支持 你们 客户 开始 疏忽 但是 一个 服务 性质 龙头 企业 来说 你们 已经 渐渐 丢弃 不仅仅 一群 客户 而是 你们 企业 文化 企业 精神 如果 这样 下去 一个 你们 这样 服务 才能 取得 市场经济 优势 企业 市场经济 竞争 这么 激烈 情况 这样 生存 下去 一个 致命伤 重视 最后 一天 你们 推荐 景德镇 开门 大酒店 全国 挂牌 最差 四星级 不仅仅 硬件 设施 服务 无法 恭维 简直 无言 临走 他们 这样 价格 这样 服务 怎么 挂牌 当地 旅游局 怎么 复查 他们 级别 你们 携程 不负责任 怎么 可以 这样 一个 随便 推荐 客人 地毯 有水 整个 周边 地毯 全部 白色 粉末 卫生间 设施 不如 我们 婺源 一个 自己 一个 设施 不经意 可以 看到 很多 剥落 墙纸 游泳 还要 换上 他们 桑拿 其实 一楼 可以 直接 进去 问过 知道 桑拿 承包 出去 客房 他们 几个 一次性 拖鞋 另外 收费 第一次 一个 四星级 第一次 听到 这样 收费 项目 交涉 以后 收不说 大家 不信 一次 唯一 觉得 欣慰 大堂 服务 够星 标准 携程 携程 你们 重视,Hotel
0,酒店房间小，设施陈旧，酒店靠马路，窗户很不隔音，影响休息,设施 陈旧 马路 窗户 隔音 影响 休息,Hotel
1,虽然价格比同类其它品牌产品偏贵，但更轻，可见集成度更好 散热也非常好，用下来没有明显发烫 毕竟继承自小黑，值得一赞！ 1. 随机赠送的“原装真皮包”不像原装，更不是真皮――上面标签是Targus，不知道其他朋友怎么看？我是冲着这个原装真皮包才在京东购买的，非常遗憾！ 2. 同系列HT2带指纹识别，希望京东引进 3. 1G 内存运行 Vista 明显吃力，换成4G内存了（便宜50元/条）,虽然 价格比 同类 其它 品牌 产品 偏贵 可见 集成度 更好 散热 非常 好用 下来 明显 发烫 毕竟 继承 自小 值得 一赞 随机 赠送 原装 真皮包 不像 原装 不是 真皮 上面 标签 知道 其他 朋友 怎么 冲着 这个 原装 真皮包 京东 购买 非常 遗憾 系列 指纹识别 希望 京东 引进 内存 运行 明显 吃力 换成 内存 便宜 元条,PC
1,总的来说还算可以，我在15楼住着，洗澡的水压有些小。其他还可以。就是离龙门石窟有些远，17公里左右。宽带的速度不错。,总的来说 可以 洗澡 水压 有些 其他 可以 就是 龙门石窟 有些 公里 左右 宽带 速度 不错,Others
1,装修简洁实用，但电源插口少，要配个接线器为好。另外浴缸的hot龙头请配图示，第一次来的一定弄很久。酒店lobby太大，早餐要历经磨难,装修 简洁 实用 电源 插口 少要 配个 接线 器为 另外 浴缸 龙头 请配 图示 第一次 一定 早餐 历经 磨难,Hotel
1,"准四星已经正式挂牌为四星了,房间很大很干净,服务也不错,酒店就在火车站旁边,交通很便利,而且大商等大商场立着也不远,购物也挺方便,不过也正因为在火车站旁边,酒店门口显得比较乱",四星 已经 正式 挂牌 四星 很大 干净 服务 不错 火车站 旁边 交通 便利 而且 大商 商场 立着 不远 购物 方便 不过 因为 火车站 旁边 门口 显得 比较,Hotel
1,地理位置不错，，但是有点旧，，不是节假日基本上不用预定，价格到前台订都一样。,地理位置 不错 但是 有点 不是 节假日 基本上 不用 预定 价格 前台 一样,Others
1,我是12月20几号在珠江花园酒店住了几天，感觉还不错，出门就可以到海边，不过下午饿了，酒店没有什么吃的，出去外面也都还没有营业，感觉挺不舒服的，但是此酒店在来看来还是蛮ok的，相对这个时间，价格还不错，也像前面说的房间不够大，尤其是阳台太小。 不过下次我应该还会考虑入住这间酒店。 补充点评 2008年1月1日 ： 不知道为什么我给的4分，跳成5分了，补充一点，这间酒店我只评4分。,几号 珠江 花园酒店 几天 感觉 不错 出门 可以 海边 不过 下午 什么 出去 外面 营业 感觉 舒服 但是 看来 还是 相对 这个 时间 价格 不错 前面 不够 尤其 阳台 太小 不过 下次 应该 还会 考虑 入住 补充 点评 年月日 知道 为什么 成分 补充 一点 评分,Hotel
0,这本书我是买来送给爸妈，听说很简单易学，所以给妈妈看，让他们了解一些基本的健身之道，这样我们在外面工作也会比较安心。妈妈正在学，听她说还不错。,买来 送给 爸妈 听说 简单 易学 所以 妈妈 他们 了解 一些 基本 健身 之道 这样 我们 外面 工作 比较 安心 妈妈 正在 学听 不错,Book
0,对于女孩子来说，确实有点沉，而且风扇一阵阵的噪音有点让我崩溃`` 难道只是这台机器的问题？ Vista 还是不习惯，而且，2G的内存还是让我觉得拖沓...,对于 女孩子 来说 确实 有点 而且 风扇 一阵阵 噪音 有点 崩溃 难道 只是 这台 机器 问题 还是 习惯 而且 内存 还是 觉得 拖沓,Others
1,外观不错，性能优良，散热还可以，掌托温度不高，使用的感觉比较舒适,外观 不错 性能 优良 散热 可以 掌托 温度 不高 使用 感觉 比较 舒适,PC
1,2699，价格无敌，比电脑卖我问的所谓最低价场足足便宜了300，性能也很不错，待机时间正在测试中，不可能和官方9.5小时一样，那太理想化了，不过估计7，8个小时问题不大,价格 无敌 所谓 最低价 足足 便宜 性能 不错 待机时间 正在 测试 可能 官方 小时 一样 那太 理想化 不过 估计 小时 问题,PC
