label,clean_text
1,很少 男主是 痴傻 形象 出现 男主 惊喜 痴傻 简单 执著 女主 聪慧 不失 果敢 两人 任何人 能够 介入 有些 魔幻 成分 算是 有些 新意 创作 方式 看文 心情 愉快 波折 能够 一一 化解 虽是 相公 怜爱 阅书时 能够 过过瘾 算是 生活 一点 补偿 毕竟 生活 可能 精彩 人物 合合
0,鼠标 包沉 操作系统 败笔 安装 起来 麻烦 断续 差不多 小时 搞定 最后 还有 三个 未知 硬件 直接 禁用 随机 驱动 不全 官网 提供 下载
1,服务态度 入住 时有 大型 会议 召开 骚扰电话 靠近 江边 步行 十分钟 即可 当地 有名 三江 西坝 豆腐 特色菜 下次 这里 打车 十分 方便 附近 司机 无人不知
1,先看 相亲 以后 以为 风格 一致 作品 没想到 气质 很大 不同 估计 女性 视角 小说 它们 一个系列 相亲 非常 喜欢 故事 更加 有趣 语言 幽默 里面 展示 状态 更令 好奇 向往 而大爱 晚成 一种 大家闺秀 矜持 凝重 高雅 两部 小说 共同 特点 故事 可读性 能够 轻松 阅读
0,中午 收到 速度 很快 昨天 下去 才定 值得 表扬 可是 收到 之后 失望 任何 包装 可能 原版 就算 可是 书角 封皮 边沿 开口 看书 侧面 整齐 怀疑 盗版 以后 当当 伤心 当当 这么 多书 第一次 遇到 事情 失望
1,键盘 适应 高速 打字 出乎意料 聊天 使用 原来 确实 电池 待机时间 用开 无线 蓝牙 鼠标 播放 小时 高清 电影 小时 电源适配器 小巧 符合 上网 定位
1,从书中 了解 一些 关于 古希腊 神话故事 相当 有趣 对于 成人 来说 消磨时光 增广见闻 好书 选来 儿童读物 的话 可读性 书上 插图本 插图 三幅 插图 作用 性不强 而已 无法 帮助 理解 文章 适合 中学部 学生 来读 小学部 的话 选择 一些 图文 结合 合适
0,物理 分辨率 整体 看起来 屏幕 高清 不错 玩游戏 可能 不太 习惯 需要 适应 还有 杀毒软件 完全 大用处 不如 鼠标
0,按照 排行榜 收藏 女儿 长大 买回来 发觉 印刷 质量 很差 尤其 一股 铅味 特别 浓烈 简单 翻阅 一下 故事情节 为免 一般化 怎么 受到 大家 如此 追捧 是不是 成人 眼光 孩子 不同 决定 退货
0,风格 快捷酒店 不过 服务 得到 优秀 称号 相差 好远 商务 大床 走廊 尽头 单人间 异味 很浓 灰色 沙发 很脏 好几个 洞房 网线 铁通 铁定 不通 周围 商店 以后 不会
1,一直 相信 中国 英语 专家 翻译 水平 失望 多次 因此 这次 英文版 最近 英语水平 提高 不少 马克思 恩格斯 作品 更是 他们 友谊 见证 更是 中国 探明 道路 指明 国家 存在 很多 毕竟 不错 因此 不得不 看看 指导 社会主义 国家 往前走 到底 什么样 精神 政策 觉悟 当然 买下 正在 版本
1,女儿 六岁 看不懂 里面 数学 故事 读过 西游记 封神演义 少儿 哪吒 红孩儿 有些 了解 回来 不停 洗脚 一天 自言自语 知道 最大数 最小 一章 我敢 打赌 一定 这些 意思 打赌 心中 一定 知道 这些 意思 所谓 兴趣 轻松愉快 压力 产生 但愿 陪伴 终生
0,实际上 显卡 系统 官方 驱动 装上 只是 样子 功能 显卡 驱动 只是 兼容 慢慢 显出 残缺 介绍 该品 时要 交代 清楚 免得 人家 误入歧途 只有 一条 正路
0,服务 真的 很差 最差 招待所 几乎 没什么 区别 后悔
1,非常 漂亮 东芝 本本 人性化 指纹 办法 外观 指纹 总得 二选
0,一般 隔音 不是 令人 不满 早餐 口味 品种 理想 希望 能够 改进
0,七月份 我司 客户 入住 六个 晚上 三个 晚上 异味 客人 意大利人 由于 语言不通 无从 投诉 告知 我司 工作人员 予以 更换 第二天 由于 局部 装修 早上 左右 无水 供应 客人 正在 剃须 洗脸 公司 尴尬 店方 开始 仅仅 报以 口头 道歉 客人 表示 非常 不满 后来 公司 极力 要求 答应 所有 共个 予以 会员 价格 其实 每间房 优惠 知道 最后 结帐 三个 优惠 这家 做法 真是太 失望 五星级 五星级 可人 不满 知道 是否 能画 一条
1,喜欢 老师 教学 理念 羡慕 那些 孩子 班上 孩子 只能 希望 家长 角度 帮助 孩子 肯定 比不上 直接 教育 有所 帮助 原来 一年级 其他 缺货 新版 孩子 已经 三年级 准备 随着 孩子 成长 继续 老师 推荐 同事 家中 小学生 阅读 但愿 焦虑 家长 有所 帮助
0,以为 一本 色戒 详细描述 想到 大部分 其他 小说 失望 之前 大部分 作品 看过
1,不到 价格 配备 双核 独显 国际 品牌 很值 当然 这是 同学 看法 同学 本人 喜欢 惠普 呵呵
1,月份 入住 厦门 宾馆 非常 前台 服务员 非常 礼貌 随口 提了 一下 其他 住客 免费 升级 一类 马上 免费 双人间 升到 大床 超大 床上 看电视 呵呵 那位 服务员 第二天 见到 问候 某某 小姐 你好 超好 记性 最后 一天 申请 退房 遗憾 记住 名字 好像 周秀 不然 打电话 表扬 表扬 设施 非常 不错 算新 本身 花园 散步 马路 斜对面 万石 植物园 本人 极力推荐 最后 一天 下午 飞机 游客 朋友 上午 几个 小时 里面 非常 打理 植物园 热闹 步行街 步行 可至 门口 公车 机场 鼓浪屿 厦大 便利 之极 下次 厦门 一定 这里
1,键盘 手感 第一次 开机 需要 恢复 系统 整个 过程 将近 小时 段时间 发热量 正常 使用 温度控制 自带 不过 官网 驱动 全面 型号 安装 哪些 驱动 清楚
0,怎么 质量 这么 封皮 里面 切割 还有 碎末 一点 整齐 是不是 盗版
0,散热 设计 一般 下部 发热量 较大 屏幕 一般 看久 触控板 灵敏度
0,读完 最大 多少 价值 已经 很多 介绍 这方面 书籍 适合 聊天 话题 确实 不是 喜欢
0,前台 服務員 禮貌 有待 改善 做事 效率 三名 服務員竟 同時 處理 一位 客人 問題 其他 客人 服務 台前 竟不加 理會 說話 語氣 欠佳 冷淡 不夠 專業 不能 符合 四星 酒店服 務酒 房間 設施 殘舊 尤其 衛生間 三星 還要 整晚 睡得 不好 唯一 美的 他們 服務態度 良好 笑容可掬 要元住 一晚 實在 不划算
0,可能 黄山 便宜 一家 下午 拿到 进去 看到 美国式 涂鸦 墙壁 脏兮兮 被褥 黑乎乎 地板 吓人 直接 前台 小姐 理论 得到 网上 照片 实物 差别 山上 条件 同层 空置 看去 起码 突然 感受 优势 后来 强烈要求 换房 呵呵
0,专太 费劲 索性 习惯 还有 多长时间 杀毒软件 真是 崩溃
0,我选 分期付款 上海 上海 发票 北京 快递 发出 真是 舍近求远 星期 收到 真是 脑残
0,负面 想法 很多 这个 可能 帮助 本身 知道 这个 世界 看开 一种 甚至
0,宾馆 前台 服务 极差 竟然 携程网 本人 客房 订单 最终 经历 三次 换房 经验 惨痛 教训 早餐 太阳神 饭店
0,蟑螂 可怕 解决问题 方法 送个 果盘 完事 态度恶劣 只能 拎包
0,显卡 低点 识别 可能 驱动 没装 评估 主要 显卡 其他 以上 光盘 网上 找先 网卡 驱动 人生 下载 其他 驱动
0,完美 支持 习惯 装要 简单 系统盘 必须 带有 驱动 只有 开机 一下 爆音 开始 完美 使用 托盘 区有 小喇叭 图标
1,返还 很多 神舟 类似 配置 还要 便宜 用过 很多 笔记本电脑 这个 第一次 非常 满意 外观 不错 配有 正版
1,性价比 硬盘 通电 小时 屏幕 完美 发热 不大 光驱 声音
1,装修 不错 服务 非常 细心 周到 保定 中银 服务 留下 深刻 印象 然后 早餐 自助餐 种类 非常 质量 宾馆 周边 交通 方便 宾馆 对面 保定市 政府
1,价位 双核 处理器 独显 硬盘 已经 非常 两条 金士顿 兼容问题
1,卫生 不太好 整个 环境 陈旧 服务 一般
1,设施 一般 北京 不算 服务 出入 方便
0,左右 不太好 僵硬 自带 系统 太差 很多 兼容 麻烦 得换 系统 才行 还有 自带 输入法 垃圾 出来 页面 屏幕 关系 页面 好几 需要 适应
0,服务态度 景点 入住 不错 可是 晚上 咯吱咯吱 声音 惊醒 以为 质量 不好 可是 开灯 发现 一只 老鼠 正在 麻花 对视 一分钟 恶心 所有 零食 告诉 前台 服务员 过去 一下 难道 老鼠 还会 乖乖 来看 退房 提起 此事 经理 上班 一句 对不起 打发 真的 不能
1,职场 战场 绊马索 暗箭 着实 防不胜防 做到 这些 一定 影响 正常 工作 开展 为了 工作 职位 薪水 地位 前赴后继 勇往直前 先知先觉 领导者 后知后觉 追随者 不知不觉 淘汰 步步为营 毫不 夸张 说出 一层 细细的 冷汗 职场 真是 不见 硝烟 战场 一步步 稳扎稳打 场里 未必 真情 相对 这些 沉默 刀光剑影 庆幸 我身 单纯 善良 团体
1,儿子 最近 作文 考试 跑题 大分 儿子 提出 加强 这方面 学习 搜索 有关 作文 学习 书目 发现 很多 教条 刻板 适应 现在 孩子 特点 教学 成功经验 广为 应用 推广 一本 试试看 拿到 果然 不错 思路清晰 实例 动作 文章 简明扼要 容易 接受 物有所值 这套 作文 三书 一共 三本 消化 看看 其他 两本
0,老乡 作品 客观 来讲 的话 牵强 经历 丰富 文采 不错 喜欢 结构 风格 一次 跟风
1,地理位置 环境 不错 很大 早餐 不如 过去 丰盛 整体 不错 特别强调 服务
0,确实 价超 所值 班机 较晚 临时 这个 硬件 设施 符合 环境 要求 细节 服务 基本上 象个 招待所 接机 服务 需要 要求 不能 帮助 安排 这点 令人 失望 另外 提醒 三亚 度假 朋友 三亚 吃海鲜 不要 出租车 建议
0,系统 修改 系统 界面 单一 酷炫 目前 准备 卸载
1,书中 很多 方法 其实 记住 很难 哪儿 舒服 一翻 收获 两本 看过 按摩 经络 经常 偷懒 督促 坚持 按摩 总是 有人 经络 不能 证明 中医 怎么 怎么样 以前 经常 气愤 现在 中医 不单是 一种 医术 更是 一种 哲学 一种 宗教 一种 艺术 西医 可比性 中医 缘分 不信 无缘 罢了 必要 气愤 中医 魅力 值得 一生 享受
1,服务 服务中心 按钮 提出 需求 很快 有人 对应 不足 有些 房子 有些
1,风景 美极了 窗户 下面 海在 边上 酒吧 啤酒 看着 海景 简直 享受 下次 这家
1,任务 教学 我国 外语教学 备受 关注 国家教育部 英语课程 标准 倡导 任务 教学 途径 培养 学生 综合 语言 运用 能力 写入 教学 建议 任务 教学 视为 改革 我国 传统 外语教学 良方 立足 我国 外语教学 现状 全面 分析 任务 教学 理论 实践 基础 实例 说明 任务 教学 具体 操作步骤 广大 一线 英语 教师 提供 教学 研究 参考
0,之前 看到 大家 非常 于是 心动 回来 看看 非常 一般 很多 承认 俗人 很多 重要性 难道 现在 不够 不够 拜金 根本 需要 知道 重要性 估计 知道 关于 拥有 公主 一篇 起来 好象 道理 保养 好好 做事 那些 事情 放着 根本 符合 实际 情况 可能 每个 家里 保姆 还有 整本书 多页 事实上 段落 间距 很大 页面 留白 很多 根本 多少 一句 值得
1,大连 四星级 找到 这么 便宜 价格 实在 容易 开始 犹豫 什么样 入住 以后 正常 没什么 差异 窗户 上网 人住 宽敞 特别 适合 商务人士 性价比 位置 不错 商业中心 购物 吃饭 方便 夜景 很美 不错
1,定义 儿童读物 认为 每个 时期 得到 不同 感动 小王子 虚构 适合 灯红酒绿 这个 物流 纵横 社会 现今 多少 思想 禁锢 行动 束缚 言行 约束 大家 不约而同 选择 沉默 也许 这是 大势所趋 小王子 正是 一本 感动 心灵 读物 只有 心灵 得以 进化 生活 美好 所有 推荐 小王子 大众 读物
0,飞机 长沙 竟然 这个 空调 只有 所谓 通风口 窗户 订死 只能 个头 出去 透气 差点 热死 要钱 手能 碰到 几乎 贴着 价格 恐怖 以后 免费 不住
1,交通 方便 周边 热闹 香港 自然 总的说来 物有所值
1,占地面积 很大 号称 花园式 迎宾 条件 一般 干净 一楼 宽带 据说 三四 楼才 提前 订好 到达 时一看 要求 已经 提前 加好 不错 考虑 安庆 房价 便宜 一切 计较
1,东莞 出差 的话 东莞 宾馆 老板 起来 东莞 的话 可能 会住 索菲特 喜欢 东莞 宾馆 环境 几个 餐厅 身处 闹市 安静 舒服 宾馆 服务 到位 对于 普通 商务 旅行者 来说 东莞 宾馆 标准间 物超所值
0,读盘 声音 那台 键盘 上边 这块 整体 明显 突出 正面 印花 不是 好看
1,总的来说 干净 地理位置 市区 繁华 地段 进出 方便
1,任何 教育 手段 比不上 家长 言传身教 真是 一身 冷汗 原来 愤怒 遗传 想想 平日 孩子 留下 不良影响 真是太 可怕 第二遍 发现 家庭教育 根本 需要 舍近求远 多书 其实 只要 做好 父母 这个 职责 其实 只要 行为 遗传 孩子 谢谢 出版社 复杂 家庭教育 简单
0,内存 升级 必须 废除 至少 一条 浪费 用户 着想 一点 接口 内存 盖板 偏紧 硬压 才能 盖平
0,这是 一本 别人 漏沟 非常 后悔 这么 一本 毫无 看头 大家 上当
0,不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错
1,延续 一贯 写作 风格 血腥 痛彻 心扉 爱情故事 故事 情节 类似 赤裸 特工 脱离 人们 正常 生活 范围 吸引 人人 是因为 空虚 小说 略微 夸张 一点 故事 接受 读者群 年龄 应该 年龄阶段 建议 不要 无趣 不同 适合 不同 人群 根据 实际 情况 加以 选择
1,服务 仔细 陈色 虽旧 用品 干净 服务员 素质 钱包 办法 还给 非常感激
0,员工 最好 一家 三星级 非常 满意 不知 这家 综合 评分 误导 客人 信价 比不高 地段 早餐 最差 肉包 里面 还有 苍蝇 大家 千万别 真的 不如 补充 点评 年月日 工作人员 态度 诚恳 下次 愿意 免费 注册 网站 导航 宾馆 索引 服务 说明 关于 诚聘 英才 代理 合作 广告业务 联系
1,酒店设施 确实 地毯 还好 服务态度 不错 每到 客户 服务生 客房 还有 一壶 保温 设置 附送 进房 温馨
0,侧面 散热 确实 尤其 程序 电源适配器 不是 网上 其实
0,想象 样子 很多 单词 常用 编辑 不算 实用 关键 一点 不好
0,电池 时间 无线 网卡 模板 不是 想象 中小
1,地理位置 实在 人大 床房 进屋 一看 竟然 套房 一样 不过 小屋 桌子 电视 小屋 只能 放下 一张 电视 实在 小得 可怜 工作 早餐 对面 刚刚 羊杂 的确 印象 深刻 唯一 遗憾 只有 中午 开门 晚上 营业 商务中心 飞机票 竟然 告知 不能 刷卡 只能 现金 结帐 因此 没买成 不爽
0,装机 散热 不怎么样 运行 响应 可能 补丁
0,差差 大而 家具 太差 早餐 早餐 质量 太差 宽带 网速 极差 几乎 等于零 环境 交通
0,服务 差书 质量 建议 大家 不要 当当 重要 服务 电话 骗人 推卸责任
1,拿到 手一看 机子 非常 漂亮 系统 顺利 运行 速度 很快 非常 喜欢
1,线条 硬朗 轮廓 清晰 做工 上乘 转轴 屏幕 以度 展开 键盘 手感 极好 打字 噪音 三星 完美 磨砂 适于 商务 应用 长时间 使用 不易 疲劳 自动 调节 屏幕 亮度 电池容量 续航 能力 强可 使用 小时 电池芯 韩国 控制 芯片 三星 内存 三星 双面 颗粒 时序 硬盘 希捷 光驱 三星 模块 电源适配器 薄片 台达 代工 整体 散热 极好
0,一套 纸盒子 同事 硬盒 包装 当当能 合理 解释
